Iteration;Time;BestFitness;CurrentFitness;Threshold
1124;3,879;0,02629251148959011;0,02629251148959011;0,026294457961609674
1125;3,884;0,02629251148959011;0,02629251148959011;0,026294457961609674
1126;3,886;0,02629251148959011;0,02629251148959011;0,026294457961609674
1127;3,934;0,02629251148959011;0,02629251148959011;0,026294457961609674
1128;3,937;0,02629251148959011;0,02629251148959011;0,026294457961609674
1129;3,941;0,02629251148959011;0,02629251148959011;0,026294457961609674
1130;3,944;0,02629251148959011;0,02629251148959011;0,026294457961609674
1131;3,946;0,02629251148959011;0,02629251148959011;0,026294457961609674
1132;3,948;0,02629251148959011;0,02629251148959011;0,026294457961609674
1133;3,952;0,02629251148959011;0,02629251148959011;0,026294457961609674
1134;3,955;0,02629251148959011;0,02629251148959011;0,026294457961609674
1136;3,958;0,02629251148959011;0,02629251148959011;0,026294457961609674
1139;3,962;0,02629251148959011;0,02629251148959011;0,026294457961609674
1141;3,969;0,02629207894025254;0,02629251148959011;0,02629251148959011
1142;3,971;0,02629207894025254;0,02629207894025254;0,02629251148959011
1144;3,976;0,02629207894025254;0,02629207894025254;0,02629251148959011
1145;3,979;0,02629207894025254;0,02629207894025254;0,02629251148959011
1147;3,983;0,02629207894025254;0,02629207894025254;0,02629251148959011
1151;3,988;0,02629207894025254;0,02629207894025254;0,02629251148959011
1152;3,991;0,02629207894025254;0,02629207894025254;0,02629251148959011
1153;3,993;0,02629207894025254;0,02629207894025254;0,02629251148959011
1154;3,995;0,02629207894025254;0,02629207894025254;0,02629251148959011
1155;3,997;0,02629207894025254;0,02629207894025254;0,02629251148959011
1156;4,002;0,02629207894025254;0,02629207894025254;0,02629251148959011
1158;4,006;0,02629207894025254;0,02629207894025254;0,02629251148959011
1159;4,009;0,02629207894025254;0,02629207894025254;0,02629251148959011
1162;4,015;0,02629207894025254;0,02629207894025254;0,02629251148959011
1163;4,017;0,02629207894025254;0,02629207894025254;0,02629251148959011
1165;4,023;0,02629207894025254;0,02629207894025254;0,02629251148959011
1167;4,026;0,02629207894025254;0,02629207894025254;0,02629251148959011
1168;4,028;0,02629207894025254;0,02629207894025254;0,02629251148959011
1169;4,032;0,02629207894025254;0,02629207894025254;0,02629251148959011
1170;4,083;0,02629207894025254;0,02629207894025254;0,02629251148959011
1172;4,087;0,02629207894025254;0,02629207894025254;0,02629251148959011
1173;4,091;0,02629207894025254;0,02629207894025254;0,02629251148959011
1175;4,094;0,02629207894025254;0,02629207894025254;0,02629251148959011
1176;4,099;0,02629207894025254;0,02629207894025254;0,02629251148959011
1183;4,11;0,02629207894025254;0,02629207894025254;0,02629251148959011
1185;4,113;0,02629207894025254;0,02629207894025254;0,02629251148959011
1186;4,115;0,02629207894025254;0,02629207894025254;0,02629251148959011
1187;4,118;0,02629207894025254;0,02629207894025254;0,02629251148959011
1188;4,12;0,02629207894025254;0,02629207894025254;0,02629251148959011
1189;4,122;0,02629207894025254;0,02629207894025254;0,02629251148959011
1190;4,125;0,02629207894025254;0,02629207894025254;0,02629251148959011
1191;4,128;0,02629207894025254;0,02629207894025254;0,02629251148959011
1192;4,131;0,02629207894025254;0,02629207894025254;0,02629251148959011
1194;4,134;0,02629207894025254;0,02629207894025254;0,02629251148959011
1195;4,136;0,02629207894025254;0,02629207894025254;0,02629251148959011
1196;4,138;0,02629207894025254;0,02629207894025254;0,02629251148959011
1197;4,143;0,02629207894025254;0,02629207894025254;0,02629251148959011
1198;4,146;0,02629207894025254;0,02629207894025254;0,02629251148959011
1199;4,149;0,02629207894025254;0,02629207894025254;0,02629251148959011
1201;4,153;0,02629207894025254;0,02629207894025254;0,02629251148959011
1202;4,155;0,02629207894025254;0,02629207894025254;0,02629251148959011
1203;4,159;0,02629207894025254;0,02629207894025254;0,02629251148959011
1205;4,164;0,02629207894025254;0,02629207894025254;0,02629251148959011
1206;4,166;0,02629207894025254;0,02629207894025254;0,02629251148959011
1207;4,171;0,02629207894025254;0,02629207894025254;0,02629251148959011
1210;4,177;0,02629207894025254;0,02629207894025254;0,02629251148959011
1212;4,227;0,02629207894025254;0,02629207894025254;0,02629251148959011
1213;4,229;0,02629207894025254;0,02629207894025254;0,02629251148959011
1214;4,232;0,02629207894025254;0,02629207894025254;0,02629251148959011
1215;4,235;0,02629207894025254;0,02629207894025254;0,02629251148959011
1216;4,238;0,02629207894025254;0,02629207894025254;0,02629251148959011
1217;4,241;0,02629207894025254;0,02629207894025254;0,02629251148959011
1219;4,245;0,02629207894025254;0,02629207894025254;0,02629251148959011
1220;4,248;0,02629207894025254;0,02629207894025254;0,02629251148959011
1221;4,25;0,02629207894025254;0,02629207894025254;0,02629251148959011
1222;4,253;0,02629207894025254;0,02629207894025254;0,02629251148959011
1223;4,255;0,02629207894025254;0,02629207894025254;0,02629251148959011
1224;4,259;0,02629207894025254;0,02629207894025254;0,02629251148959011
1225;4,261;0,02629207894025254;0,02629207894025254;0,02629251148959011
1227;4,266;0,02629207894025254;0,02629207894025254;0,02629251148959011
1228;4,269;0,02629207894025254;0,02629207894025254;0,02629251148959011
1229;4,271;0,02629207894025254;0,02629207894025254;0,02629251148959011
1231;4,275;0,02629207894025254;0,02629207894025254;0,02629251148959011
1232;4,277;0,02629207894025254;0,02629207894025254;0,02629251148959011
1233;4,279;0,02629207894025254;0,02629207894025254;0,02629251148959011
1234;4,282;0,02629207894025254;0,02629207894025254;0,02629251148959011
1235;4,285;0,02629207894025254;0,02629207894025254;0,02629251148959011
1236;4,287;0,02629207894025254;0,02629207894025254;0,02629251148959011
1238;4,291;0,02629207894025254;0,02629207894025254;0,02629251148959011
1239;4,295;0,02629207894025254;0,02629207894025254;0,02629251148959011
1240;4,299;0,02629207894025254;0,02629207894025254;0,02629251148959011
1241;4,301;0,02629207894025254;0,02629207894025254;0,02629251148959011
1242;4,303;0,02629207894025254;0,02629207894025254;0,02629251148959011
1244;4,313;0,026291430116246017;0,02629207894025254;0,02629207894025254
1245;4,317;0,026291430116246017;0,026291430116246017;0,02629207894025254
1246;4,319;0,026291430116246017;0,026291430116246017;0,02629207894025254
1247;4,323;0,026291430116246017;0,026291430116246017;0,02629207894025254
1248;4,325;0,026291430116246017;0,026291430116246017;0,02629207894025254
1249;4,327;0,026291430116246017;0,026291430116246017;0,02629207894025254
1250;4,329;0,026291430116246017;0,026291430116246017;0,02629207894025254
1251;4,333;0,026291430116246017;0,026291430116246017;0,02629207894025254
1253;4,336;0,026291430116246017;0,026291430116246017;0,02629207894025254
1254;4,338;0,026291430116246017;0,026291430116246017;0,02629207894025254
1256;4,343;0,026291430116246017;0,026291430116246017;0,02629207894025254
1258;4,346;0,026291430116246017;0,026291430116246017;0,02629207894025254
1260;4,35;0,026291430116246017;0,026291430116246017;0,02629207894025254
1261;4,352;0,026291430116246017;0,026291430116246017;0,02629207894025254
1262;4,355;0,026291430116246017;0,026291430116246017;0,02629207894025254
1263;4,357;0,026291430116246017;0,026291430116246017;0,02629207894025254
1264;4,361;0,026291430116246017;0,026291430116246017;0,02629207894025254
1265;4,412;0,026291430116246017;0,026291430116246017;0,02629207894025254
1266;4,417;0,026291430116246017;0,026291430116246017;0,02629207894025254
1267;4,428;0,026290565017570766;0,026291430116246017;0,026291430116246017
1268;4,432;0,026290565017570766;0,026290565017570766;0,026291430116246017
1269;4,435;0,026290565017570766;0,026290565017570766;0,026291430116246017
1271;4,44;0,026290565017570766;0,026290565017570766;0,026291430116246017
1272;4,445;0,026290565017570766;0,026290565017570766;0,026291430116246017
1273;4,447;0,026290565017570766;0,026290565017570766;0,026291430116246017
1274;4,452;0,026290565017570766;0,026290565017570766;0,026291430116246017
1275;4,454;0,026290565017570766;0,026290565017570766;0,026291430116246017
1276;4,456;0,026290565017570766;0,026290565017570766;0,026291430116246017
1278;4,46;0,026290565017570766;0,026290565017570766;0,026291430116246017
1280;4,463;0,026290565017570766;0,026290565017570766;0,026291430116246017
1281;4,465;0,026290565017570766;0,026290565017570766;0,026291430116246017
1282;4,468;0,026290565017570766;0,026290565017570766;0,026291430116246017
1283;4,472;0,026290565017570766;0,026290565017570766;0,026291430116246017
1284;4,474;0,026290565017570766;0,026290565017570766;0,026291430116246017
1285;4,477;0,026290565017570766;0,026290565017570766;0,026291430116246017
1286;4,482;0,026290565017570766;0,026290565017570766;0,026291430116246017
1287;4,484;0,026290565017570766;0,026290565017570766;0,026291430116246017
1288;4,488;0,026290565017570766;0,026290565017570766;0,026291430116246017
1290;4,493;0,026290565017570766;0,026290565017570766;0,026291430116246017
1291;4,498;0,026290565017570766;0,026290565017570766;0,026291430116246017
1292;4,5;0,026290565017570766;0,026290565017570766;0,026291430116246017
1294;4,504;0,026290565017570766;0,026290565017570766;0,026291430116246017
1295;4,508;0,026290565017570766;0,026290565017570766;0,026291430116246017
1296;4,513;0,026290565017570766;0,026290565017570766;0,026291430116246017
1297;4,517;0,026290565017570766;0,026290565017570766;0,026291430116246017
1299;4,522;0,026290565017570766;0,026290565017570766;0,026291430116246017
1301;4,525;0,026290565017570766;0,026290565017570766;0,026291430116246017
1302;4,529;0,026290565017570766;0,026290565017570766;0,026291430116246017
1303;4,535;0,026290565017570766;0,026290565017570766;0,026291430116246017
1304;4,538;0,026290565017570766;0,026290565017570766;0,026291430116246017
1305;4,54;0,026290565017570766;0,026290565017570766;0,026291430116246017
1306;4,544;0,026290565017570766;0,026290565017570766;0,026291430116246017
1309;4,549;0,026290565017570766;0,026290565017570766;0,026291430116246017
1310;4,56;0,026290348742901926;0,026290565017570766;0,026290565017570766
1311;4,565;0,026290348742901926;0,026290348742901926;0,026290565017570766
1312;4,568;0,026290348742901926;0,026290348742901926;0,026290565017570766
1313;4,572;0,026290348742901926;0,026290348742901926;0,026290565017570766
1314;4,576;0,026290348742901926;0,026290348742901926;0,026290565017570766
1315;4,581;0,026290348742901926;0,026290348742901926;0,026290565017570766
1316;4,584;0,026290348742901926;0,026290348742901926;0,026290565017570766
1317;4,588;0,026290348742901926;0,026290348742901926;0,026290565017570766
1318;4,59;0,026290348742901926;0,026290348742901926;0,026290565017570766
1319;4,593;0,026290348742901926;0,026290348742901926;0,026290565017570766
1320;4,595;0,026290348742901926;0,026290348742901926;0,026290565017570766
1322;4,599;0,026290348742901926;0,026290348742901926;0,026290565017570766
1324;4,603;0,026290348742901926;0,026290348742901926;0,026290565017570766
1325;4,607;0,026290348742901926;0,026290348742901926;0,026290565017570766
1326;4,61;0,026290348742901926;0,026290348742901926;0,026290565017570766
1327;4,612;0,026290348742901926;0,026290348742901926;0,026290565017570766
1328;4,614;0,026290348742901926;0,026290348742901926;0,026290565017570766
1329;4,619;0,026290348742901926;0,026290348742901926;0,026290565017570766
1330;4,621;0,026290348742901926;0,026290348742901926;0,026290565017570766
1331;4,626;0,026290348742901926;0,026290348742901926;0,026290565017570766
1332;4,63;0,026290348742901926;0,026290348742901926;0,026290565017570766
1333;4,636;0,026290348742901926;0,026290348742901926;0,026290565017570766
1334;4,64;0,026290348742901926;0,026290348742901926;0,026290565017570766
1335;4,642;0,026290348742901926;0,026290348742901926;0,026290565017570766
1336;4,656;0,026289483644226563;0,026290348742901926;0,026290348742901926
1338;4,664;0,02628840227088247;0,026289483644226563;0,026289483644226563
1339;4,667;0,02628840227088247;0,02628840227088247;0,026289483644226563
1340;4,671;0,02628840227088247;0,02628840227088247;0,026289483644226563
1341;4,673;0,02628840227088247;0,02628840227088247;0,026289483644226563
1342;4,678;0,02628840227088247;0,02628840227088247;0,026289483644226563
1343;4,68;0,02628840227088247;0,02628840227088247;0,026289483644226563
1344;4,685;0,02628840227088247;0,02628840227088247;0,026289483644226563
1346;4,689;0,02628840227088247;0,02628840227088247;0,026289483644226563
1347;4,691;0,02628840227088247;0,02628840227088247;0,026289483644226563
1348;4,695;0,02628840227088247;0,02628840227088247;0,026289483644226563
1351;4,7;0,02628840227088247;0,02628840227088247;0,026289483644226563
1352;4,709;0,026285158150850085;0,02628840227088247;0,02628840227088247
1353;4,717;0,0257939983779385;0,026285158150850085;0,026285158150850085
1354;4,724;0,025787077588536045;0,0257939983779385;0,0257939983779385
1355;4,729;0,025787077588536045;0,025787077588536045;0,0257939983779385
1357;4,732;0,025787077588536045;0,025787077588536045;0,0257939983779385
1358;4,735;0,025787077588536045;0,025787077588536045;0,0257939983779385
1359;4,738;0,025787077588536045;0,025787077588536045;0,0257939983779385
1360;4,742;0,025787077588536045;0,025787077588536045;0,0257939983779385
1361;4,745;0,025787077588536045;0,025787077588536045;0,0257939983779385
1362;4,747;0,025787077588536045;0,025787077588536045;0,0257939983779385
1363;4,75;0,025787077588536045;0,025787077588536045;0,0257939983779385
1364;4,753;0,025787077588536045;0,025787077588536045;0,0257939983779385
1365;4,757;0,025787077588536045;0,025787077588536045;0,0257939983779385
1366;4,759;0,025787077588536045;0,025787077588536045;0,0257939983779385
1367;4,764;0,025787077588536045;0,025787077588536045;0,0257939983779385
1368;4,767;0,025787077588536045;0,025787077588536045;0,0257939983779385
1369;4,769;0,025787077588536045;0,025787077588536045;0,0257939983779385
1370;4,773;0,025787077588536045;0,025787077588536045;0,0257939983779385
1372;4,776;0,025787077588536045;0,025787077588536045;0,0257939983779385
1374;4,783;0,025787077588536045;0,025787077588536045;0,0257939983779385
1377;4,787;0,025787077588536045;0,025787077588536045;0,0257939983779385
1378;4,789;0,025787077588536045;0,025787077588536045;0,0257939983779385
1379;4,793;0,025787077588536045;0,025787077588536045;0,0257939983779385
1382;4,797;0,025787077588536045;0,025787077588536045;0,0257939983779385
1383;4,8;0,025787077588536045;0,025787077588536045;0,0257939983779385
1384;4,802;0,025787077588536045;0,025787077588536045;0,0257939983779385
1385;4,804;0,025787077588536045;0,025787077588536045;0,0257939983779385
1388;4,81;0,025787077588536045;0,025787077588536045;0,0257939983779385
1391;4,814;0,025787077588536045;0,025787077588536045;0,0257939983779385
1393;4,82;0,025787077588536045;0,025787077588536045;0,0257939983779385
1394;4,823;0,025787077588536045;0,025787077588536045;0,0257939983779385
1396;4,827;0,025787077588536045;0,025787077588536045;0,0257939983779385
1397;4,832;0,025787077588536045;0,025787077588536045;0,0257939983779385
1398;4,834;0,025787077588536045;0,025787077588536045;0,0257939983779385
1399;4,837;0,025787077588536045;0,025787077588536045;0,0257939983779385
1400;4,841;0,025787077588536045;0,025787077588536045;0,0257939983779385
1401;4,845;0,025787077588536045;0,025787077588536045;0,0257939983779385
1402;4,849;0,025787077588536045;0,025787077588536045;0,0257939983779385
1404;4,852;0,025787077588536045;0,025787077588536045;0,0257939983779385
1405;4,854;0,025787077588536045;0,025787077588536045;0,0257939983779385
1406;4,857;0,025787077588536045;0,025787077588536045;0,0257939983779385
1407;4,859;0,025787077588536045;0,025787077588536045;0,0257939983779385
1409;4,863;0,025787077588536045;0,025787077588536045;0,0257939983779385
1410;4,866;0,025787077588536045;0,025787077588536045;0,0257939983779385
1411;4,869;0,025787077588536045;0,025787077588536045;0,0257939983779385
1414;4,874;0,025787077588536045;0,025787077588536045;0,0257939983779385
1415;4,878;0,025787077588536045;0,025787077588536045;0,0257939983779385
1416;4,883;0,025787077588536045;0,025787077588536045;0,0257939983779385
1418;4,888;0,025787077588536045;0,025787077588536045;0,0257939983779385
1419;4,891;0,025787077588536045;0,025787077588536045;0,0257939983779385
1420;4,895;0,025787077588536045;0,025787077588536045;0,0257939983779385
1421;4,898;0,025787077588536045;0,025787077588536045;0,0257939983779385
1423;4,902;0,025787077588536045;0,025787077588536045;0,0257939983779385
1425;4,906;0,025787077588536045;0,025787077588536045;0,0257939983779385
1426;4,908;0,025787077588536045;0,025787077588536045;0,0257939983779385
1427;4,91;0,025787077588536045;0,025787077588536045;0,0257939983779385
1428;4,961;0,025787077588536045;0,025787077588536045;0,0257939983779385
1429;4,963;0,025787077588536045;0,025787077588536045;0,0257939983779385
1430;4,966;0,025787077588536045;0,025787077588536045;0,0257939983779385
1431;4,968;0,025787077588536045;0,025787077588536045;0,0257939983779385
1432;4,971;0,025787077588536045;0,025787077588536045;0,0257939983779385
1433;4,975;0,025787077588536045;0,025787077588536045;0,0257939983779385
1434;4,978;0,025787077588536045;0,025787077588536045;0,0257939983779385
1435;4,981;0,025787077588536045;0,025787077588536045;0,0257939983779385
1436;4,984;0,025787077588536045;0,025787077588536045;0,0257939983779385
1437;4,986;0,025787077588536045;0,025787077588536045;0,0257939983779385
1438;4,99;0,025787077588536045;0,025787077588536045;0,0257939983779385
1439;4,995;0,025787077588536045;0,025787077588536045;0,0257939983779385
1440;4,997;0,025787077588536045;0,025787077588536045;0,0257939983779385
1442;5,0;0,025787077588536045;0,025787077588536045;0,0257939983779385
1443;5,004;0,025787077588536045;0,025787077588536045;0,0257939983779385
1446;5,008;0,025787077588536045;0,025787077588536045;0,0257939983779385
1448;5,013;0,025787077588536045;0,025787077588536045;0,0257939983779385
1450;5,016;0,025787077588536045;0,025787077588536045;0,0257939983779385
1453;5,022;0,025787077588536045;0,025787077588536045;0,0257939983779385
1454;5,026;0,025787077588536045;0,025787077588536045;0,0257939983779385
1455;5,03;0,025787077588536045;0,025787077588536045;0,0257939983779385
1456;5,033;0,025787077588536045;0,025787077588536045;0,0257939983779385
1457;5,036;0,025787077588536045;0,025787077588536045;0,0257939983779385
1458;5,038;0,025787077588536045;0,025787077588536045;0,0257939983779385
1460;5,041;0,025787077588536045;0,025787077588536045;0,0257939983779385
1462;5,045;0,025787077588536045;0,025787077588536045;0,0257939983779385
1463;5,047;0,025787077588536045;0,025787077588536045;0,0257939983779385
1465;5,05;0,025787077588536045;0,025787077588536045;0,0257939983779385
1467;5,055;0,025787077588536045;0,025787077588536045;0,0257939983779385
1468;5,06;0,025787077588536045;0,025787077588536045;0,0257939983779385
1469;5,063;0,025787077588536045;0,025787077588536045;0,0257939983779385
1471;5,069;0,025787077588536045;0,025787077588536045;0,0257939983779385
1472;5,072;0,025787077588536045;0,025787077588536045;0,0257939983779385
1473;5,074;0,025787077588536045;0,025787077588536045;0,0257939983779385
1478;5,083;0,025787077588536045;0,025787077588536045;0,0257939983779385
1479;5,086;0,025787077588536045;0,025787077588536045;0,0257939983779385
1480;5,09;0,025787077588536045;0,025787077588536045;0,0257939983779385
1481;5,095;0,025787077588536045;0,025787077588536045;0,0257939983779385
1482;5,097;0,025787077588536045;0,025787077588536045;0,0257939983779385
1483;5,101;0,025787077588536045;0,025787077588536045;0,0257939983779385
1485;5,104;0,025787077588536045;0,025787077588536045;0,0257939983779385
1487;5,107;0,025787077588536045;0,025787077588536045;0,0257939983779385
1488;5,11;0,025787077588536045;0,025787077588536045;0,0257939983779385
1489;5,115;0,025787077588536045;0,025787077588536045;0,0257939983779385
1490;5,117;0,025787077588536045;0,025787077588536045;0,0257939983779385
1491;5,122;0,025787077588536045;0,025787077588536045;0,0257939983779385
1492;5,124;0,025787077588536045;0,025787077588536045;0,0257939983779385
1493;5,178;0,025787077588536045;0,025787077588536045;0,0257939983779385
1494;5,181;0,025787077588536045;0,025787077588536045;0,0257939983779385
1495;5,184;0,025787077588536045;0,025787077588536045;0,0257939983779385
1496;5,187;0,025787077588536045;0,025787077588536045;0,0257939983779385
1498;5,191;0,025787077588536045;0,025787077588536045;0,0257939983779385
1500;5,199;0,025786861313867204;0,025787077588536045;0,025787077588536045
1501;5,206;0,025786212489860683;0,025786861313867204;0,025786861313867204
1502;5,208;0,025786212489860683;0,025786212489860683;0,025786861313867204
1503;5,211;0,025786212489860683;0,025786212489860683;0,025786861313867204
1504;5,213;0,025786212489860683;0,025786212489860683;0,025786861313867204
1506;5,218;0,025786212489860683;0,025786212489860683;0,025786861313867204
1507;5,221;0,025786212489860683;0,025786212489860683;0,025786861313867204
1508;5,226;0,025786212489860683;0,025786212489860683;0,025786861313867204
1509;5,229;0,025786212489860683;0,025786212489860683;0,025786861313867204
1511;5,234;0,025786212489860683;0,025786212489860683;0,025786861313867204
1512;5,236;0,025786212489860683;0,025786212489860683;0,025786861313867204
1514;5,239;0,025786212489860683;0,025786212489860683;0,025786861313867204
1515;5,242;0,025786212489860683;0,025786212489860683;0,025786861313867204
1519;5,253;0,025782752095159345;0,025786212489860683;0,025786212489860683
1520;5,258;0,025777561503107393;0,025782752095159345;0,025782752095159345
1521;5,265;0,0257704244390361;0,025777561503107393;0,025777561503107393
1523;5,269;0,0257704244390361;0,0257704244390361;0,025777561503107393
1524;5,272;0,0257704244390361;0,0257704244390361;0,025777561503107393
1525;5,273;0,0257704244390361;0,0257704244390361;0,025777561503107393
1528;5,28;0,0257704244390361;0,0257704244390361;0,025777561503107393
1531;5,285;0,0257704244390361;0,0257704244390361;0,025777561503107393
1533;5,288;0,0257704244390361;0,0257704244390361;0,025777561503107393
1534;5,29;0,0257704244390361;0,0257704244390361;0,025777561503107393
1535;5,292;0,0257704244390361;0,0257704244390361;0,025777561503107393
1536;5,297;0,0257704244390361;0,0257704244390361;0,025777561503107393
1537;5,304;0,025768694241685486;0,0257704244390361;0,0257704244390361
1539;5,307;0,025768694241685486;0,025768694241685486;0,0257704244390361
1540;5,311;0,025768694241685486;0,025768694241685486;0,0257704244390361
1541;5,313;0,025768694241685486;0,025768694241685486;0,0257704244390361
1542;5,315;0,025768694241685486;0,025768694241685486;0,0257704244390361
1544;5,318;0,025768694241685486;0,025768694241685486;0,0257704244390361
1545;5,321;0,025768694241685486;0,025768694241685486;0,0257704244390361
1546;5,323;0,025768694241685486;0,025768694241685486;0,0257704244390361
1547;5,325;0,025768694241685486;0,025768694241685486;0,0257704244390361
1548;5,327;0,025768694241685486;0,025768694241685486;0,0257704244390361
1549;5,33;0,025768694241685486;0,025768694241685486;0,0257704244390361
1550;5,332;0,025768694241685486;0,025768694241685486;0,0257704244390361
1551;5,334;0,025768694241685486;0,025768694241685486;0,0257704244390361
1554;5,339;0,025768694241685486;0,025768694241685486;0,0257704244390361
1556;5,347;0,02576653149499719;0,025768694241685486;0,025768694241685486
1557;5,351;0,02576653149499719;0,02576653149499719;0,025768694241685486
1558;5,357;0,02576609894565951;0,02576653149499719;0,02576653149499719
1559;5,361;0,02576609894565951;0,02576609894565951;0,02576653149499719
1560;5,365;0,02576609894565951;0,02576609894565951;0,02576653149499719
1561;5,369;0,02576609894565951;0,02576609894565951;0,02576653149499719
1562;5,372;0,02576609894565951;0,02576609894565951;0,02576653149499719
1563;5,376;0,025763503649633646;0,02576609894565951;0,02576609894565951
1564;5,382;0,025762854825627124;0,025763503649633646;0,025763503649633646
1565;5,385;0,025762854825627124;0,025762854825627124;0,025763503649633646
1566;5,388;0,025762854825627124;0,025762854825627124;0,025763503649633646
1569;5,399;0,025761989726951873;0,025762854825627124;0,025762854825627124
1572;5,405;0,025761989726951873;0,025761989726951873;0,025762854825627124
1573;5,412;0,02576090835360778;0,025761989726951873;0,025761989726951873
1575;5,416;0,02576090835360778;0,02576090835360778;0,025761989726951873
1576;5,419;0,02576090835360778;0,02576090835360778;0,025761989726951873
1577;5,423;0,02576090835360778;0,02576090835360778;0,025761989726951873
1578;5,426;0,02576090835360778;0,02576090835360778;0,025761989726951873
1580;5,429;0,02576090835360778;0,02576090835360778;0,025761989726951873
1586;5,438;0,02576090835360778;0,02576090835360778;0,025761989726951873
1587;5,442;0,02576090835360778;0,02576090835360778;0,025761989726951873
1589;5,447;0,02576090835360778;0,02576090835360778;0,025761989726951873
1590;5,451;0,02576090835360778;0,02576090835360778;0,025761989726951873
1594;5,456;0,02576090835360778;0,02576090835360778;0,025761989726951873
1595;5,459;0,02576090835360778;0,02576090835360778;0,025761989726951873
1599;5,466;0,02576090835360778;0,02576090835360778;0,025761989726951873
1600;5,468;0,02576090835360778;0,02576090835360778;0,025761989726951873
1601;5,47;0,02576090835360778;0,02576090835360778;0,025761989726951873
1602;5,474;0,02576090835360778;0,02576090835360778;0,025761989726951873
1603;5,525;0,02576090835360778;0,02576090835360778;0,025761989726951873
1604;5,527;0,02576090835360778;0,02576090835360778;0,025761989726951873
1607;5,533;0,02576090835360778;0,02576090835360778;0,025761989726951873
1608;5,535;0,02576090835360778;0,02576090835360778;0,025761989726951873
1609;5,541;0,02576090835360778;0,02576090835360778;0,025761989726951873
1610;5,543;0,02576090835360778;0,02576090835360778;0,025761989726951873
1611;5,547;0,02576090835360778;0,02576090835360778;0,025761989726951873
1612;5,549;0,02576090835360778;0,02576090835360778;0,025761989726951873
1613;5,552;0,02576090835360778;0,02576090835360778;0,025761989726951873
1614;5,556;0,02576090835360778;0,02576090835360778;0,025761989726951873
1619;5,564;0,02576090835360778;0,02576090835360778;0,025761989726951873
1620;5,568;0,02576090835360778;0,02576090835360778;0,025761989726951873
1621;5,57;0,02576090835360778;0,02576090835360778;0,025761989726951873
1623;5,575;0,02576090835360778;0,02576090835360778;0,025761989726951873
1625;5,581;0,02576090835360778;0,02576090835360778;0,025761989726951873
1626;5,588;0,025760043254932308;0,02576090835360778;0,02576090835360778
1627;5,592;0,025760043254932308;0,025760043254932308;0,02576090835360778
1628;5,595;0,025760043254932308;0,025760043254932308;0,02576090835360778
1630;5,6;0,025760043254932308;0,025760043254932308;0,02576090835360778
1631;5,604;0,025760043254932308;0,025760043254932308;0,02576090835360778
1632;5,608;0,025760043254932308;0,025760043254932308;0,02576090835360778
1633;5,611;0,025760043254932308;0,025760043254932308;0,02576090835360778
1634;5,615;0,025760043254932308;0,025760043254932308;0,02576090835360778
1635;5,668;0,025760043254932308;0,025760043254932308;0,02576090835360778
1638;5,675;0,025760043254932308;0,025760043254932308;0,02576090835360778
1639;5,679;0,025760043254932308;0,025760043254932308;0,02576090835360778
1640;5,681;0,025760043254932308;0,025760043254932308;0,02576090835360778
1641;5,685;0,025760043254932308;0,025760043254932308;0,02576090835360778
1642;5,69;0,025760043254932308;0,025760043254932308;0,02576090835360778
1643;5,692;0,025760043254932308;0,025760043254932308;0,02576090835360778
1644;5,698;0,025759826980263467;0,025760043254932308;0,025760043254932308
1645;5,7;0,025759826980263467;0,025759826980263467;0,025760043254932308
1646;5,704;0,025758961881588216;0,025759826980263467;0,025759826980263467
1647;5,708;0,025758961881588216;0,025758961881588216;0,025759826980263467
1648;5,711;0,025758961881588216;0,025758961881588216;0,025759826980263467
1649;5,713;0,025758961881588216;0,025758961881588216;0,025759826980263467
1650;5,715;0,025758961881588216;0,025758961881588216;0,025759826980263467
1651;5,719;0,025758961881588216;0,025758961881588216;0,025759826980263467
1652;5,723;0,025758961881588216;0,025758961881588216;0,025759826980263467
1654;5,726;0,025758961881588216;0,025758961881588216;0,025759826980263467
1655;5,728;0,025758961881588216;0,025758961881588216;0,025759826980263467
1656;5,732;0,025758961881588216;0,025758961881588216;0,025759826980263467
1657;5,734;0,025758961881588216;0,025758961881588216;0,025759826980263467
1658;5,736;0,025758961881588216;0,025758961881588216;0,025759826980263467
1660;5,741;0,025758961881588216;0,025758961881588216;0,025759826980263467
1661;5,748;0,025758096782912965;0,025758961881588216;0,025758961881588216
1662;5,751;0,025758096782912965;0,025758096782912965;0,025758961881588216
1663;5,753;0,025758096782912965;0,025758096782912965;0,025758961881588216
1666;5,758;0,025758096782912965;0,025758096782912965;0,025758961881588216
1668;5,762;0,025758096782912965;0,025758096782912965;0,025758961881588216
1669;5,764;0,025758096782912965;0,025758096782912965;0,025758961881588216
1670;5,768;0,025758096782912965;0,025758096782912965;0,025758961881588216
1671;5,773;0,025758096782912965;0,025758096782912965;0,025758961881588216
1673;5,782;0,0257561503108934;0,025758096782912965;0,025758096782912965
1675;5,787;0,0257561503108934;0,0257561503108934;0,025758096782912965
1677;5,794;0,025742525006757222;0,0257561503108934;0,0257561503108934
1680;5,8;0,025742525006757222;0,025742525006757222;0,0257561503108934
1681;5,802;0,025742525006757222;0,025742525006757222;0,0257561503108934
1683;5,806;0,025742525006757222;0,025742525006757222;0,0257561503108934
